"","AS_home_advan","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_win_lose_binary","surface.LR.","AS_rank","V41"
"2030",0,0,1,-2.04243669,221,-146,0.62348921713589,0.35168668780619,0.763513593440441,0.199009418434825,0.613218931174569,0.364590945384805,0.742443509618922,0.237407425721665,0.59081150075,0.29680727375,0.722792832,0.0923295455,0.592553472333333,0.284631920666667,0.713723776,0.081439394,0.622753146771883,0.345483376271533,0.758770556913955,0.177290816194119,0.607323058882535,0.352757740099628,0.738281943862944,0.18612351802796,0.465215082315454,0.481680071492404,0,0,0.468965517241379,0.461538461538462,0.552112676056338,0,"Clay",-30,1.31
"335",0,0,0,11.17864476,0,-635,0.667960258563474,0.341131404545114,0.826641814021025,0.199102049410305,0.662299900374834,0.342506936910941,0.813196988278191,0.204573128534212,0.664795607,0.3112836735,0.7646103895,0.1425925925,0.664795607,0.3112836735,0.7646103895,0.1425925925,0.672442681403208,0.337338760954858,0.839312233099991,0.181400752255805,0.678148454305857,0.340917828042312,0.866537857972933,0.197287765597326,0.412639405204461,0.432752613240418,0.5,0.5,0.451388888888889,0.529411764705882,0.49520295202952,1,"Hard",-47,2.49
"6734",-1,0,0,2.22587269,0,-10,0.623803055675851,0.36029864555428,0.774845269867924,0.203497894918953,0.614681652034061,0.386789124939834,0.760138977414338,0.228157633196842,0.544047619,0.398898899,0.6375,0.244318182,0,0,0,0,0.622757626225333,0.336098592454993,0.785159882686388,0.134697489619646,0.609411770970013,0.409438614812319,0.706863600709695,0.237453382249231,0.532258064301509,0.53191489358986,0.5,0,0.264150944207903,0.5,0.491228069654766,0,"Clay",-2,1.92
"7323",-1,0,0,-0.295687880000003,0,408,0.681970807658779,0.355674000473657,0.924299320182145,0.164674886051346,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.4400000000896,1,"Clay",187,1.33
"4738",0,0,-1,-2.25051335,0,-204,0.616908653450688,0.362913560852027,0.760841244229614,0.213247087063985,0.608785440373585,0.367432885327922,0.737197105046819,0.231324959103717,0,0,0,0,0,0,0,0,0.606039525187417,0.357845907667261,0.713480761412352,0.179342437497189,0.628912135649773,0.357850773468743,0.764694247372669,0.186409807388331,0.472108044445572,0.49152542387877,0,0,0.342857142592653,0.5,0.325396825577601,0,"Clay",-28,1.47
"1919",-1,0,1,-3.11019849,0,-74,0.639249497452829,0.377768352162155,0.813620172765252,0.243571477946107,0.649708217218154,0.38878648449979,0.83395227948188,0.258631629374851,0.75,0.529411765,0.875,0.625,0.75,0.529411765,0.875,0.625,0.658039321861149,0.378783786846956,0.853606545417268,0.239137881440492,0.662672896830326,0.385880285703289,0.86381180487538,0.253971100387301,0.537313432835821,0.577889447236181,1,1,0.6,0.6,0.624390243902439,1,"Hard",-9,1.45
"7268",1,0,1,3.92334018,0,-353,0.634261347468602,0.309562520597968,0.775773157152862,0.118274357529449,0.620849466065894,0.320648051871872,0.744865286367872,0.123439956628736,0,0,0,0,0,0,0,0,0.641339422311969,0.292586824671078,0.804054556236641,0.0644510720467742,0.503053076351416,0.279820627427944,0.447368421629501,0.157407407601252,0.404024767498318,0.281150159606978,0,0,0.2,0,0.54054054054054,0,"Clay",-28,1.46
"1106",-1,0,0,4.30116359,-31,811,0.66260515492913,0.365934150752153,0.830341078879446,0.23145504830633,0.681698228279927,0.379706685019078,0.853243950903384,0.267683772579132,0,0,0,0,0,0,0,0,0.667668477594055,0.36538461552731,0.842105263041551,0.226130653503826,0.667668477594055,0.36538461552731,0.842105263041551,0.226130653503826,0.350993377483444,0.4,0,0,0,0,1,1,"Grass",380,1.12
"1762",1,0,-1,1.23203285,167,-350,0.651449417089409,0.346144501193007,0.813211414590819,0.187857615088174,0.646330583248905,0.345032220496274,0.806948800973943,0.187394055636711,0.710024776,0.3442959,0.8368983955,0.2613636365,0.710024776,0.3442959,0.8368983955,0.2613636365,0.654083455646337,0.348381431204498,0.812358599124863,0.188375281997151,0.65416618651435,0.346016829381333,0.818245352396802,0.176171818024605,0.476439790575916,0.466666666666667,0.5,0.5,0.517676767676768,0.507692307692308,0.508948057616761,0,"Hard",-11,1.56
"4150",0,0,0,10.19028063,0,108,0.622793447061593,0.372441165964243,0.76192370313051,0.219589619554788,0.618619722111732,0.393587851329355,0.739008813427849,0.260710124261084,0.62,0.484848485,0.777777778,0.5,0.62,0.484848485,0.777777778,0.5,0.623076405372862,0.374553198257577,0.754308447663881,0.220736039691573,0.589382377532221,0.401523716753214,0.659844453213581,0.272086271137089,0.483950617421795,0.496774193542435,1,1,0.488188976284209,0.5,0.430267062304735,0,"Clay",13,1.98
"3818",0,1,0,7.4715948,61,-734,0.612234871202637,0.364353962414551,0.742538955877682,0.214264794528795,0.601939314310699,0.382308029870473,0.726295704959974,0.276432650821103,0,0,0,0,0,0,0,0,0.592787362019253,0.359576565558885,0.716111741106638,0.199233340622254,0.652014652137173,0.316612141424509,0.882352940657439,0,0.347071583740713,0.381215469680657,0,0,0.136363636431818,0,0.39999999976,0,"Clay",-75,1.07
"6897",1,1,1,4.58863792,78,-1575,0.631570634466918,0.361325443582169,0.782902156229224,0.206238699926392,0.634288340920433,0.359493446068793,0.791078185114625,0.203593115664515,0.56630381,0.322857143,0.706043956,0.151098901,0.574468085,0.36,0.769230769,0.230769231,0.648940393032006,0.363605204913974,0.820780903464637,0.201175860742446,0.644911732201625,0.366168522609682,0.839314144641333,0.214095916783868,0.446265938367517,0.468317786843493,0.5,1,0.5284552844767,0.482142857005102,0.47500000021375,1,"Hard",-36,2.89
"3051",0,1,0,-2.60095825,0,427,0.615615175766983,0.360008507400573,0.761339447933543,0.217702830590472,0.625736374060758,0.365075584844323,0.779803912484989,0.224475550040267,0,0,0,0,0,0,0,0,0.621099758463185,0.350562563617449,0.772970839269885,0.190787384279082,0.646338469216215,0.37424819491934,0.814245826698923,0.211013883405808,0.474249722081903,0.558002936573931,0,0,0.487603305640872,0.63636363646281,0.576158940240365,1,"Hard",41,1.67
"7043",-1,0,-1,-4.62970568,0,214,0.608916816877191,0.387776074807223,0.748939651474896,0.277163583969172,0.59130654745803,0.392867595349498,0.704185865197167,0.300584730660875,0,0,0,0,0,0,0,0,0.597520838700753,0.385787590300073,0.723543049276822,0.2884031230228,0.565325991779371,0.356965379918789,0.658444306514864,0.244195671035753,0.485159817692761,0.460431654833394,0,0,0.463414633688578,0.329411764651903,0.471947194451002,1,"Clay",25,1.83
"1025",0,1,0,-7.51266256,0,-157,0.641161858916574,0.314763878822112,0.798091818147247,0.150611157125856,0.641511826576569,0.304743607351482,0.785774755463035,0.161964635491868,0,0,0,0,0,0,0,0,0.625182285357604,0.311231268837444,0.762322335235352,0.145639128961802,0.549107142739244,0.138461538427456,0.555555555641975,0,0.404255319148936,0.521739130434783,0,0,0.347826086956522,0,0.496774193548387,0,"Grass",-24,1.19
"44",1,0,0,-2.07255304,73,-8114,0.583791342601938,0.342844267480809,0.649952670025879,0.200163107564721,0.60211148663707,0.345153596155347,0.685469313980262,0.204327588773377,0,0,0,0,0,0,0,0,0.571272936712986,0.325504247453173,0.628904066976481,0.161886923536811,0.595745196716892,0.325976827549876,0.689282394304896,0.14691823589151,0.341261633919338,0.328648648648649,0,0,0.279007971656333,0.166666666666667,0.464730290456431,0,"Hard",-41,1.1
"6953",-1,1,0,13.77138946,-21,457,0.639482497330567,0.353431065651491,0.802919036164757,0.195624633608149,0.632974510561653,0.353029203177533,0.797378612352001,0.196179370974471,0,0,0,0,0,0,0,0,0.655890916032148,0.356026137180404,0.860123475405664,0.193860763925856,0.654539665403759,0.360132178830307,0.870750657663474,0.202229981768146,0.502934069922862,0.489182692557575,0,0,0.423076923680473,0.5,0.473684210875346,1,"Hard",83,2.16
"1935",0,0,0,-4.1724846,0,-560,0.632242619267992,0.37513661326861,0.7716462808004,0.238181751780765,0.641058989434151,0.377330036353299,0.793304427866111,0.242639214524208,0,0,0,0,0,0,0,0,0.657447862224977,0.379908083811511,0.824194778191793,0.246132878961304,0.66642664545873,0.371719210313934,0.843965557768292,0.220315176251346,0.534883720930233,0.535795454545455,0,0,0.541666666666667,0.588235294117647,0.526315789473684,1,"Hard",-70,1.59
"2380",0,1,0,8.55852156,0,859,0.63194105517893,0.395196930165337,0.772857652581223,0.271207838876765,0.654040327892789,0.395979207946702,0.823555018927567,0.266148481640622,0.521126761,0.25,0.555555556,0,0,0,0,0,0.672286218978469,0.422243771585064,0.835756117386004,0.322750548665879,0.820312499663086,0.459791425228669,1,0.391304347758034,0.574829931972789,0.65173116089613,0,0,0.75,1,0.487022900763359,1,"Hard",103,1.24
"5257",-1,0,-1,2.74332649,-206,1741,0.687871339242756,0.367117321972451,0.861789304309508,0.22134723181439,0.682841936491522,0.374534522621467,0.868488095313169,0.222598612273101,0,0,0,0,0,0,0,0,0.704242426540514,0.374252848935525,0.863995791481804,0.221526080732568,0.703900008600561,0.374081412942423,0.867421820487349,0.21315804354878,0.543909348614691,0.531024531132808,0,0,0.6,0.571428571428572,0.56160458435136,1,"Hard",81,1.14
"4698",-1,0,1,-0.728268310000001,127,-820,0.638505654374681,0.35678825882544,0.786888763257066,0.231189599752047,0.632390586750138,0.360452481415052,0.771726590069602,0.238760316130713,0.599431818,0.487896127,0.75,0.45,0.599431818,0.487896127,0.75,0.45,0.647455193111045,0.349460911264424,0.811205855406432,0.226505074956113,0.623426238139032,0.352600822760613,0.756596442529056,0.228809234653323,0.467669608129712,0.464788732195358,1,1,0.497777777921067,0.45714285739102,0.434487440413139,0,"Hard",-13,1.67
"2044",0,0,0,-3.20328542,0,1416,0.627859039218078,0.351316823891853,0.769907703778125,0.208542368270867,0.618482522755877,0.379421710783809,0.745675793514238,0.263442607513119,0,0,0,0,0,0,0,0,0.621549914735194,0.371137331006956,0.757010813531971,0.232520301493585,0.62576693739506,0.380091820827885,0.766367727989283,0.251231765153587,0.492051476154428,0.504587155963303,0,0,0.553846153846154,0.625,0.525164113785558,0,"Clay",66,2.32
"3804",0,1,1,0.766598219999999,-50,-1580,0.618781064456152,0.365910327535105,0.737258596912234,0.216511849368869,0.601047588264406,0.379738352186407,0.704327110617847,0.251382429947951,0.644791878,0.409842423,0.789935065,0.313286713686713,0.639001783,0.416375263,0.815151515,0.315151515,0.608035922955589,0.36345052564726,0.725307713447185,0.225830820487976,0.590243507076737,0.400684211539153,0.668236997309696,0.281468159608511,0.408712363634765,0.431192660582106,0.75,0.666666667,0.395209581046147,0.506493506625063,0.462726662150543,0,"Clay",-58,1.42
"5519",0,1,1,0.94729637,-50,6830,0.647489074555633,0.401119392856309,0.791345766993142,0.305889710609235,0.635889084039373,0.385081640847241,0.766690544909614,0.270210736213334,0,0,0,0,0,0,0,0,0.667241709818698,0.414543315067476,0.831091208105834,0.3274170179511,0.636385917796577,0.359326333917347,0.786545527900716,0.197700798547393,0.61349693261967,0.606382978573123,0,0,0.663793103355529,0.571428571428571,0.608087092240929,1,"Hard",58,1.07
"5810",1,0,1,-6.59548255,0,-422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hard",-525,1.09
"704",0,0,0,8.45448323,-92,219,0.654493437534673,0.333570043687643,0.814205667341614,0.164339297873712,0.643423340418599,0.32411866858266,0.78745342594242,0.148631667011345,0,0,0,0,0,0,0,0,0.675121092242713,0.325461040395495,0.844775086640404,0.135438006943406,0.684182081879257,0.29921578205662,0.881904584015928,0.0644735262609083,0.475744680851064,0.453277545327755,0,0,0.411764705882353,0.4,0.543478260869565,0,"Hard",23,1.53
"3989",-1,1,0,-10.00684463,0,975,0.642219913526143,0.365911721478245,0.791013310643986,0.224928980063516,0.62505379001267,0.39840656665728,0.761947000260296,0.284345617378642,0,0,0,0,0,0,0,0,0.646421833750609,0.375487065705747,0.800375290694579,0.24532639838992,0.66143344682447,0.386470118050472,1,0.294117646851211,0.549519708546348,0.564971751228095,0,0,0.657534246342278,1,0.556876061288481,1,"Clay",33,1.69
"3235",0,0,0,7.65229295,157,-1930,0.638670459120851,0.397912494935679,0.775658097508767,0.306019622637957,0.648302830375196,0.405357463068697,0.792250729495848,0.323250649106919,0.636189691,0.388578122,0.78974359,0.261538462,0.71641791,0.421686747,0.9,0.3,0.659822981093061,0.406260026208654,0.822039264705486,0.323779394684267,0.672099068851475,0.408053527755583,0.833520706167284,0.324974989215556,0.582689335495864,0.601966652502691,0.666666667,1,0.62269129264341,0.625,0.547486033716832,1,"Hard",-814,2.27
"7578",0,0,0,6.12183437,0,133,0.636300780582877,0.372916499852546,0.798015523901627,0.236184387558127,0.63853949265573,0.372902444204476,0.801432540747683,0.236046231962307,0.575342466,0.393939394,0.666666667,0.230769231,0.575342466,0.393939394,0.666666667,0.230769231,0.638423733810451,0.382749529705575,0.81587255311926,0.249112871120282,0.653340772071212,0.375112824884738,0.853248187689866,0.230450416346541,0.52334598219843,0.48677884607718,0,0,0.560439560232339,0.526315789199446,0.480123902930434,0,"Hard",31,1.69
"6922",0,1,-1,15.26899384,0,-853,0.642422072039371,0.323237210712542,0.789900115570109,0.139939200048634,0.63210007750127,0.324918216538087,0.784501656754709,0.138121204937344,0,0,0,0,0,0,0,0,0.693016510812057,0.297851913438335,0.876160480916281,0.131933882445529,0.648487794395293,0.194545613543968,0.857571214270661,0,0.256637168400501,0,0,0,0.6,0,0.53571428616199,0,"Hard",-968,1.44
"7163",1,0,0,11.39767282,0,591,0.629181927602615,0.380084275076573,0.77328664273165,0.263021701884027,0.633523293341346,0.378206949179632,0.78139802980128,0.269743289434816,0,0,0,0,0,0,0,0,0.63878363542283,0.394374828936168,0.777176115464075,0.268598185114477,0.655654701740193,0.380860160603334,0.818287583267237,0.248264036692885,0.536295887654127,0.535947712533555,0,0,0.579999999832,0.714285714285714,0.615999999591424,1,"Hard",25,1.35
"3427",0,0,0,4.42710472,-114,731,0.665405340235081,0.409838413092226,0.830079471394509,0.27414107444709,0.640953258391083,0.35684091614404,0.799513677706255,0.181754203575084,0,0,0,0,0,0,0,0,0.701038575636948,0.486956522007466,0.80198019817861,0.428571428571429,0,0,0,0,0.734536082385283,0.461538461786982,0,0,1,0,1,1,"Grass",160,1.27
"2509",0,0,0,5.47843943,15,775,0.661654363383278,0.319402211488379,0.903449476193742,0.163881213871246,0.660358210173677,0.315416564823977,0.9023179776022,0.166774104831084,0,0,0,0,0,0,0,0,0.669294668025287,0.347297006194758,0.933041736447963,0.119410319366019,0.710942071110664,0.385356454464022,1,0.314685314537435,0.451541850220264,0.43956043956044,0,0,0.333333333333333,1,0.441860465116279,1,"Hard",145,1.61
"4555",0,0,0,-2.35181383,-31,-80,0.663567382816872,0.34900929127454,0.836084422462272,0.208731652863882,0.660037933849628,0.348667178162249,0.828102774659319,0.209124549242462,0.745454545,0.327586207,1,0.2,0.745454545,0.327586207,1,0.2,0.686628567749099,0.359391837622513,0.882344338310981,0.226046533260257,0.70118803489979,0.348515034768324,0.905625266942738,0.188812699141612,0.544715447414634,0.548812664831462,1,1,0.654022236745887,0.677777777871111,0.556521739253838,1,"Hard",-1,1.48
"4564",0,0,0,-0.125941140000002,0,-1036,0.621659702973407,0.331735726634941,0.748340126271116,0.15216099124344,0.614817585702209,0.343813150618697,0.744061677692124,0.158048959138131,0,0,0,0,0,0,0,0,0.640632228084094,0.304358838142855,0.783409197197317,0.0956390331218468,0.634783156688407,0.329482731950434,0.772718296166554,0.110528509360388,0.395397489080382,0.4,0,0,0.310344827821641,0.250000000375,0.422832980874898,0,"Hard",-94,1.23
"5138",0,1,0,6.55715263,0,47,0.649576364582788,0.354554937471296,0.800730004807552,0.196035209569781,0.648602876392126,0.356139236360979,0.797360038228071,0.207161126916004,0.734255551265744,0.350935829,0.928571428071428,0.160839161,0.734255551265744,0.350935829,0.928571428071428,0.160839161,0.639088112203431,0.341234357653341,0.794803651671989,0.149951206619553,0.625397610432189,0.343724646244428,0.767048125047166,0.153695491442878,0.479695431520781,0.503922473333724,1,1,0.368852459167563,0.391304347962193,0.469522240371585,0,"Hard",3,2.13
"6488",0,1,0,5.27583847,122,-1490,0.655831609644745,0.34134262764011,0.822894227115975,0.200281807791984,0.649224144140287,0.347533769598878,0.819205439518639,0.20684532600428,0.665161893,0.301315789698684,0.887878788,0.0333333339666667,0,0,0,0,0.657649999183548,0.340083325258911,0.830052914514759,0.200512893597159,0.639244517074324,0.337995175077133,0.869880341068701,0.143411399771612,0.473477191941016,0.492187499988892,0,0,0.490808823413927,0.428571428571429,0.487578266750171,0,"Clay",-7,1.62
"6568",1,1,0,-2.17659138,0,1270,0.628759759603803,0.394290005408432,0.766303941775142,0.274097059804393,0.614129951860318,0.410685456692262,0.729524385482367,0.314636906606577,0.584243483415756,0.553703703446296,0.694444444305556,0.565359477,0.507936508,0.648148148,0.555555556,0.777777778,0.624401358439929,0.380081459298785,0.761091972783414,0.248321465922601,0.610677263563152,0.39283916266685,0.710705102945761,0.279763717087406,0.541230068025371,0.534023668484384,1,1,0.472612041397583,0.481481481695473,0.505588993807192,0,"Clay",34,3.32
"332",0,0,0,9.67830253,0,-669,0.631044131820105,0.36760020420796,0.776604065744561,0.232189929164237,0.627171733314422,0.366977975364552,0.769689899360638,0.230834316553566,0,0,0,0,0,0,0,0,0.614324942810501,0.358820128449792,0.739157058925317,0.197225183770811,0.606320096096861,0.354559498362921,0.727795388856491,0.187616019372541,0.442379182156134,0.418439716312057,0,0,0.369811320754717,0.342857142857143,0.418041804180418,0,"Hard",-48,1.48
"1936",1,0,0,0.876112249999998,0,28,0.630408778735384,0.345480554058266,0.767394744464301,0.175540753149497,0.64876117277299,0.338542679115382,0.806458874768597,0.178528079934888,0.746666667,0.463414634,1,0.416666667,0,0,0,0,0.641414846041935,0.348431591375952,0.801730493543921,0.193022679529181,0.791183294671083,0.347826087126654,1,0.193548387159209,0.474071478626489,0.557103064066852,1,0,0.466666666666667,1,0.355915065722952,0,"Hard",7,3.54
"2051",0,0,1,-5.14715948,0,-248,0.645079709662483,0.357743982573806,0.792233209813606,0.196811499786973,0.62775321105126,0.357452906700673,0.775532097577212,0.186747145087205,0.603448276,0.37398374,0.722222222,0.166666667,0,0,0,0,0.637049881532262,0.344678427854325,0.764109260938323,0.167703786279684,0.647204605214082,0.340428574933504,0.784615384494675,0.171102661570935,0.50394656952034,0.513513513513514,0,0,0.477272727272727,0.333333333333333,0.551724137931034,1,"Clay",-19,2.48
"6810",0,0,0,-1.46748802,0,-473,0.633296193758827,0.374259034473501,0.776912021622295,0.221695025457133,0.621544427136626,0.392706968359116,0.738380395957358,0.261782717158464,0.653846154,0.333333333,0.875,0.117647059,0,0,0,0,0.635215046169884,0.366719395548395,0.786073664991436,0.213537093756099,0.659131025966358,0.407792186348784,0.752701195740218,0.310501580198485,0.49324324297814,0.528995756749988,0,0,0.538461538461538,0.625,0.57803867381912,0,"Clay",-57,2
"7306",0,0,1,-6.08898015,129,383,0.636532042258993,0.381663326915596,0.779941614456221,0.24900778732683,0.624823600849612,0.390967193853912,0.740692338134044,0.266030500436078,0.727272727,0.363636364,1,0.3,0,0,0,0,0.643774930914919,0.388295169128887,0.801740061210251,0.256817842723659,0.631144904167967,0.389678256942193,0.739593733927116,0.265238063966925,0.510043667701039,0.491850431543092,1,0,0.558685445660253,0.433333333373333,0.502538071458837,0,"Clay",16,2.33
"2287",0,1,0,-6.31348391,-25,4485,0.664931179164742,0.346514055337816,0.833159422554602,0.228218777576729,0.666332158647914,0.341302997835871,0.836943157179457,0.217288949431114,0.6894960535,0.393626374,0.8,0.2799145295,0,0,0,0,0.669049273484888,0.346362625813666,0.843571733634169,0.226476416884221,0.665059206592983,0.345316014867527,0.836209473464688,0.224806450668052,0.519166762309193,0.516483516483517,0.5,0,0.545454545454545,0.509071504802561,0.496172248803828,0,"Hard",13,2.13
"5958",0,0,0,8.08213552,7,-275,0.633400821411354,0.398562720974734,0.796529837378525,0.2946120906438,0.625344721340786,0.406914152037466,0.788765398712428,0.302106258697527,0,0,0,0,0,0,0,0,0.588181113768317,0.409728585429477,0.661116152654669,0.355277652947425,0.546004457218965,0.421487603236118,0.551020408204498,0.380281689914997,0.675675675785245,0.79999999976,0,0,0.59999999988,0.5,0.69230769252071,0,"Clay",-75,1.46
"1439",0,0,-1,-9.80150581,-143,3645,0.631844592300965,0.375985951325108,0.769611639189484,0.245846707734553,0.615463364949439,0.399483729380953,0.737885219110165,0.287204604272855,0.5392889495,0.294117647,0.6,0.05,0.484375,0.333333333,0.5,0,0.635256308369436,0.376421191417652,0.790183805155149,0.246181812612747,0.618530786600834,0.407005722127094,0.771107278282625,0.300744174818007,0.564397046759639,0.564752596212584,0,0,0.628610729023384,0.637931034482759,0.537521815008726,0,"Clay",34,4.96
"3879",0,1,1,4.47091033,0,-175,0.599707380329471,0.326151620382221,0.710539206580946,0.152123192221851,0,0,0,0,0,0,0,0,0,0,0,0,0.623302946005068,0.311627095709068,0.766900356156063,0.184737189577734,0,0,0,0,0.40856031167671,0,0,0,0.333333334,0,0.6250000001875,1,"Clay",-17,1.86
"7244",0,0,0,6.52703627,0,-150,0.627453453033579,0.358832794835158,0.772837419574974,0.188947402364974,0.62822303777045,0.364472209493433,0.778732751753348,0.186704362649399,0,0,0,0,0,0,0,0,0.620350642131204,0.366442761062536,0.762313369844725,0.207782265019931,0.620131191765255,0.393400572644836,0.76708934002173,0.261143962215051,0.46670335705281,0.424778761061947,0,0,0.461538462035503,0.5217391301569,0.505010020443886,0,"Hard",-36,1.5
"6610",0,0,-1,0.0109514100000005,0,-205,0.612105309136222,0.366725689415506,0.759513645020436,0.230179260633903,0.583790314287375,0.359883697263686,0.706024327926942,0.189647573202241,0.489361702,0.288461538,0.428571429,0,0.489361702,0.288461538,0.428571429,0,0.613507321216225,0.370280798833573,0.778900781291184,0.222025124489202,0.569590783006506,0.372074209499803,0.70549927562574,0.225685115650678,0.429433052325574,0.241379310665279,0,0,0.361702127887732,0,0.417475728365367,0,"Clay",-20,1.4
"6270",0,0,0,-0.503764540000002,-119,2625,0.673187890717466,0.368899039476075,0.842878758975065,0.216476256304614,0.668682570126246,0.344689093382861,0.821409685055958,0.151586361184172,0.696841715,0.332531214,0.907738095,0.125396825,0,0,0,0,0.685173482775671,0.359532477136437,0.86045791213702,0.188534215724907,0,0,0,0,0.611609814474063,0.466666666853333,0.666666667,0,0.696629213517233,0,0.630573248109984,0,"Grass",143,3.48
"1865",0,0,1,4.86516085,76,-143,0.611978178805376,0.378529152945499,0.74899520262368,0.243285165364416,0.635130765093823,0.379216241876567,0.7841514132038,0.245733840193176,0,0,0,0,0,0,0,0,0.58673787430209,0.369394661472297,0.689655172430916,0.259259259269547,0.593813927021336,0.342670914125985,0.653846153899408,0.235668789906284,0.482717520858164,0.537190082644628,0,0,0.428571428571429,0.333333333333333,0.483221476510067,1,"Hard",-16,2.28
"1010",0,1,0,-7.68514716,0,375,0.630841748117036,0.343631978173369,0.763754608633867,0.180358516776669,0.646802598357127,0.314281297960768,0.825361190767013,0.128678617974688,0.705229114666667,0.402210182,0.932659932666667,0.263636363666667,0,0,0,0,0.620764239036766,0.334533627823282,0.744078337767795,0.165311612091711,0.607999999582912,0.231899265707673,1,0,0.454545454545455,0.428571428571429,1,0,0.426523297491039,0,0.414893617021277,1,"Grass",19,1.64
"882",0,0,0,-1.97672826,0,18,0.650975968558897,0.342126037824132,0.83933942260573,0.164392087888866,0.663501480575679,0.368830998650008,0.853690583228706,0.2011904287835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.571428571428572,0,0,0,0,0.5,0,"Clay",11,1.3
"853",0,0,1,2.27789185,-4,461,0.650026075089074,0.365979824089377,0.815178025041155,0.218799713187579,0.660135402369563,0.379832150005982,0.822992306828788,0.236957977138944,0,0,0,0,0,0,0,0,0.665696593635233,0.406727613224689,0.845131464738259,0.318181818181818,0.665696593635233,0.406727613224689,0.845131464738259,0.318181818181818,0.583892617449664,0.507462686567164,0,0,0.666666666666667,0.666666666666667,1,1,"Hard",63,1.8
"2356",0,1,0,5.71663245,0,210,0.619906121428726,0.386450526319869,0.735733289805163,0.25972159688555,0.623646248733462,0.388713864167518,0.740324823274921,0.274105720754187,0,0,0,0,0,0,0,0,0.616284225419484,0.376291154137224,0.734839431784887,0.245731352465125,0.627164198636969,0.388335692059423,0.761686907193256,0.276363254744989,0.531587057010786,0.536628420123566,0,0,0.462857142857143,0.518518518518518,0.45985401459854,1,"Hard",14,1.54
"259",-1,0,0,3.62217659,-62,267,0.641539473788832,0.388992970905722,0.787633852706889,0.259139490139421,0.651751046769292,0.397044510382428,0.815840998590797,0.27357267831032,0.613333333,0.37037037,0.727272727,0.181818182,0.613333333,0.37037037,0.727272727,0.181818182,0.63801605915899,0.379708655244009,0.788909503971271,0.24370564001422,0.637607232639145,0.388096695258125,0.788483857850826,0.237305916962378,0.518981259010091,0.568706118355065,0,0,0.540816326530612,0.5,0.407725321888412,1,"Hard",47,1.38
"5791",0,0,0,-3.00068446,-89,2494,0.652992993837145,0.381589428995953,0.812541028566899,0.253372903654571,0.64593964953885,0.377098017900123,0.786892608216459,0.241072052949808,0,0,0,0,0,0,0,0,0.664955650481205,0.400985296443502,0.833513216315764,0.285454474859961,0.6457841301663,0.388294792527907,0.83662147809381,0.250084155554746,0.660718837757108,0.614173228260525,0,0,0.70059880260497,0.777777777333333,0.644171779422711,1,"Hard",67,1.18
"5186",0,0,0,6.75975359,-29,-1650,0.63593984006175,0.345520469584622,0.777011886057943,0.189042160404368,0.6405316893955,0.347861513696629,0.780580661430489,0.199841959542577,0,0,0,0,0,0,0,0,0.641387069065447,0.334660106403859,0.788095201515316,0.180580475335679,0.648729026936148,0.342928830381872,0.781822539107116,0.216445261982255,0.358744394848881,0.363207547031039,0,0,0.342857142635102,0.4,0.308943089336956,0,"Hard",-74,1.2
"4804",-1,0,0,-4.47091034,-103,2085,0.61277232409007,0.385418992118367,0.722797412822146,0.269139902403872,0.614949986264253,0.379383296256,0.727680661888388,0.25733484819683,0.6875,0.456140351,0.9,0.4,0.6875,0.456140351,0.9,0.4,0.609251743043675,0.386901462562293,0.714519489114709,0.278022386401087,0.617360725734098,0.379536033956892,0.730854357772627,0.267482573058622,0.501598500851183,0.50155763241542,1,1,0.480929165435493,0.47026022293359,0.472660357553287,0,"Hard",26,2.33
"3324",1,0,0,6.23956194,0,234,0.661359170497049,0.369151572419375,0.837316546794727,0.226636101308731,0.65578875006281,0.360196038752664,0.828554043651819,0.201889149940649,0,0,0,0,0,0,0,0,0.652362221401626,0.390676618394099,0.820792573461092,0.266531023440424,0.619663345048331,0.36894611473668,0.751731486135977,0.198104879003131,0.543202416726897,0.49792531099499,0,0,0.562499999929688,0.20000000024,0.578947368177285,0,"Clay",25,2.01
